ID,labels
Id_4914,Sarcastic
Id_4915,Non-sarcastic
Id_4916,Non-sarcastic
Id_4917,Non-sarcastic
Id_4918,Non-sarcastic
Id_4919,Non-sarcastic
Id_4920,Non-sarcastic
Id_4921,Sarcastic
Id_4922,Non-sarcastic
Id_4923,Non-sarcastic
Id_4924,Non-sarcastic
Id_4925,Non-sarcastic
Id_4926,Non-sarcastic
Id_4927,Non-sarcastic
Id_4928,Sarcastic
Id_4929,Non-sarcastic
Id_4930,Non-sarcastic
Id_4931,Non-sarcastic
Id_4932,Non-sarcastic
Id_4933,Non-sarcastic
Id_4934,Non-sarcastic
Id_4935,Non-sarcastic
Id_4936,Sarcastic
Id_4937,Sarcastic
Id_4938,Non-sarcastic
Id_4939,Non-sarcastic
Id_4940,Non-sarcastic
Id_4941,Sarcastic
Id_4942,Non-sarcastic
Id_4943,Non-sarcastic
Id_4944,Non-sarcastic
Id_4945,Non-sarcastic
Id_4946,Non-sarcastic
Id_4947,Non-sarcastic
Id_4948,Sarcastic
Id_4949,Non-sarcastic
Id_4950,Non-sarcastic
Id_4951,Non-sarcastic
Id_4952,Sarcastic
Id_4953,Non-sarcastic
Id_4954,Non-sarcastic
Id_4955,Non-sarcastic
Id_4956,Sarcastic
Id_4957,Non-sarcastic
Id_4958,Non-sarcastic
Id_4959,Non-sarcastic
Id_4960,Sarcastic
Id_4961,Sarcastic
Id_4962,Non-sarcastic
Id_4963,Non-sarcastic
Id_4964,Sarcastic
Id_4965,Non-sarcastic
Id_4966,Non-sarcastic
Id_4967,Non-sarcastic
Id_4968,Non-sarcastic
Id_4969,Sarcastic
Id_4970,Non-sarcastic
Id_4971,Non-sarcastic
Id_4972,Sarcastic
Id_4973,Non-sarcastic
Id_4974,Sarcastic
Id_4975,Sarcastic
Id_4976,Sarcastic
Id_4977,Sarcastic
Id_4978,Non-sarcastic
Id_4979,Non-sarcastic
Id_4980,Non-sarcastic
Id_4981,Sarcastic
Id_4982,Sarcastic
Id_4983,Non-sarcastic
Id_4984,Non-sarcastic
Id_4985,Sarcastic
Id_4986,Sarcastic
Id_4987,Non-sarcastic
Id_4988,Sarcastic
Id_4989,Sarcastic
Id_4990,Sarcastic
Id_4991,Sarcastic
Id_4992,Non-sarcastic
Id_4993,Sarcastic
Id_4994,Non-sarcastic
Id_4995,Non-sarcastic
Id_4996,Non-sarcastic
Id_4997,Sarcastic
Id_4998,Non-sarcastic
Id_4999,Non-sarcastic
Id_5000,Non-sarcastic
Id_5001,Sarcastic
Id_5002,Non-sarcastic
Id_5003,Sarcastic
Id_5004,Non-sarcastic
Id_5005,Non-sarcastic
Id_5006,Non-sarcastic
Id_5007,Non-sarcastic
Id_5008,Sarcastic
Id_5009,Non-sarcastic
Id_5010,Non-sarcastic
Id_5011,Non-sarcastic
Id_5012,Non-sarcastic
Id_5013,Non-sarcastic
Id_5014,Non-sarcastic
Id_5015,Non-sarcastic
Id_5016,Non-sarcastic
Id_5017,Sarcastic
Id_5018,Non-sarcastic
Id_5019,Sarcastic
Id_5020,Sarcastic
Id_5021,Non-sarcastic
Id_5022,Sarcastic
Id_5023,Non-sarcastic
Id_5024,Non-sarcastic
Id_5025,Non-sarcastic
Id_5026,Non-sarcastic
Id_5027,Non-sarcastic
Id_5028,Sarcastic
Id_5029,Non-sarcastic
Id_5030,Sarcastic
Id_5031,Non-sarcastic
Id_5032,Non-sarcastic
Id_5033,Non-sarcastic
Id_5034,Non-sarcastic
Id_5035,Non-sarcastic
Id_5036,Non-sarcastic
Id_5037,Sarcastic
Id_5038,Sarcastic
Id_5039,Non-sarcastic
Id_5040,Non-sarcastic
Id_5041,Sarcastic
Id_5042,Non-sarcastic
Id_5043,Sarcastic
Id_5044,Non-sarcastic
Id_5045,Non-sarcastic
Id_5046,Sarcastic
Id_5047,Non-sarcastic
Id_5048,Sarcastic
Id_5049,Non-sarcastic
Id_5050,Non-sarcastic
Id_5051,Non-sarcastic
Id_5052,Non-sarcastic
Id_5053,Non-sarcastic
Id_5054,Non-sarcastic
Id_5055,Sarcastic
Id_5056,Non-sarcastic
Id_5057,Non-sarcastic
Id_5058,Non-sarcastic
Id_5059,Non-sarcastic
Id_5060,Non-sarcastic
Id_5061,Non-sarcastic
Id_5062,Non-sarcastic
Id_5063,Non-sarcastic
Id_5064,Non-sarcastic
Id_5065,Non-sarcastic
Id_5066,Non-sarcastic
Id_5067,Non-sarcastic
Id_5068,Sarcastic
Id_5069,Sarcastic
Id_5070,Non-sarcastic
Id_5071,Non-sarcastic
Id_5072,Non-sarcastic
Id_5073,Non-sarcastic
Id_5074,Non-sarcastic
Id_5075,Non-sarcastic
Id_5076,Sarcastic
Id_5077,Sarcastic
Id_5078,Non-sarcastic
Id_5079,Non-sarcastic
Id_5080,Sarcastic
Id_5081,Sarcastic
Id_5082,Sarcastic
Id_5083,Non-sarcastic
Id_5084,Non-sarcastic
Id_5085,Non-sarcastic
Id_5086,Sarcastic
Id_5087,Non-sarcastic
Id_5088,Sarcastic
Id_5089,Non-sarcastic
Id_5090,Sarcastic
Id_5091,Non-sarcastic
Id_5092,Non-sarcastic
Id_5093,Non-sarcastic
Id_5094,Sarcastic
Id_5095,Sarcastic
Id_5096,Sarcastic
Id_5097,Non-sarcastic
Id_5098,Non-sarcastic
Id_5099,Non-sarcastic
Id_5100,Non-sarcastic
Id_5101,Non-sarcastic
Id_5102,Non-sarcastic
Id_5103,Non-sarcastic
Id_5104,Non-sarcastic
Id_5105,Sarcastic
Id_5106,Non-sarcastic
Id_5107,Non-sarcastic
Id_5108,Non-sarcastic
Id_5109,Non-sarcastic
Id_5110,Non-sarcastic
Id_5111,Sarcastic
Id_5112,Sarcastic
Id_5113,Non-sarcastic
Id_5114,Non-sarcastic
Id_5115,Non-sarcastic
Id_5116,Non-sarcastic
Id_5117,Sarcastic
Id_5118,Non-sarcastic
Id_5119,Sarcastic
Id_5120,Non-sarcastic
Id_5121,Non-sarcastic
Id_5122,Non-sarcastic
Id_5123,Sarcastic
Id_5124,Non-sarcastic
Id_5125,Non-sarcastic
Id_5126,Non-sarcastic
Id_5127,Non-sarcastic
Id_5128,Non-sarcastic
Id_5129,Non-sarcastic
Id_5130,Non-sarcastic
Id_5131,Non-sarcastic
Id_5132,Non-sarcastic
Id_5133,Non-sarcastic
Id_5134,Sarcastic
Id_5135,Sarcastic
Id_5136,Non-sarcastic
Id_5137,Sarcastic
Id_5138,Non-sarcastic
Id_5139,Non-sarcastic
Id_5140,Non-sarcastic
Id_5141,Sarcastic
Id_5142,Sarcastic
Id_5143,Non-sarcastic
Id_5144,Non-sarcastic
Id_5145,Sarcastic
Id_5146,Non-sarcastic
Id_5147,Non-sarcastic
Id_5148,Non-sarcastic
Id_5149,Sarcastic
Id_5150,Sarcastic
Id_5151,Non-sarcastic
Id_5152,Non-sarcastic
Id_5153,Sarcastic
Id_5154,Non-sarcastic
Id_5155,Sarcastic
Id_5156,Non-sarcastic
Id_5157,Non-sarcastic
Id_5158,Non-sarcastic
Id_5159,Non-sarcastic
Id_5160,Non-sarcastic
Id_5161,Non-sarcastic
Id_5162,Non-sarcastic
Id_5163,Non-sarcastic
Id_5164,Non-sarcastic
Id_5165,Sarcastic
Id_5166,Non-sarcastic
Id_5167,Non-sarcastic
Id_5168,Non-sarcastic
Id_5169,Non-sarcastic
Id_5170,Non-sarcastic
Id_5171,Non-sarcastic
Id_5172,Sarcastic
Id_5173,Sarcastic
Id_5174,Non-sarcastic
Id_5175,Non-sarcastic
Id_5176,Non-sarcastic
Id_5177,Sarcastic
Id_5178,Sarcastic
Id_5179,Non-sarcastic
Id_5180,Non-sarcastic
Id_5181,Non-sarcastic
Id_5182,Sarcastic
Id_5183,Sarcastic
Id_5184,Non-sarcastic
Id_5185,Non-sarcastic
Id_5186,Sarcastic
Id_5187,Sarcastic
Id_5188,Non-sarcastic
Id_5189,Sarcastic
Id_5190,Non-sarcastic
Id_5191,Sarcastic
Id_5192,Non-sarcastic
Id_5193,Non-sarcastic
Id_5194,Sarcastic
Id_5195,Non-sarcastic
Id_5196,Non-sarcastic
Id_5197,Non-sarcastic
Id_5198,Sarcastic
Id_5199,Non-sarcastic
Id_5200,Non-sarcastic
Id_5201,Non-sarcastic
Id_5202,Sarcastic
Id_5203,Non-sarcastic
Id_5204,Non-sarcastic
Id_5205,Sarcastic
Id_5206,Non-sarcastic
Id_5207,Sarcastic
Id_5208,Non-sarcastic
Id_5209,Non-sarcastic
Id_5210,Non-sarcastic
Id_5211,Non-sarcastic
Id_5212,Non-sarcastic
Id_5213,Sarcastic
Id_5214,Non-sarcastic
Id_5215,Non-sarcastic
Id_5216,Non-sarcastic
Id_5217,Non-sarcastic
Id_5218,Non-sarcastic
Id_5219,Non-sarcastic
Id_5220,Non-sarcastic
Id_5221,Non-sarcastic
Id_5222,Non-sarcastic
Id_5223,Non-sarcastic
Id_5224,Non-sarcastic
Id_5225,Sarcastic
Id_5226,Non-sarcastic
Id_5227,Sarcastic
Id_5228,Sarcastic
Id_5229,Non-sarcastic
Id_5230,Sarcastic
Id_5231,Non-sarcastic
Id_5232,Non-sarcastic
Id_5233,Non-sarcastic
Id_5234,Non-sarcastic
Id_5235,Non-sarcastic
Id_5236,Sarcastic
Id_5237,Non-sarcastic
Id_5238,Non-sarcastic
Id_5239,Non-sarcastic
Id_5240,Non-sarcastic
Id_5241,Non-sarcastic
Id_5242,Non-sarcastic
Id_5243,Non-sarcastic
Id_5244,Sarcastic
Id_5245,Non-sarcastic
Id_5246,Non-sarcastic
Id_5247,Non-sarcastic
Id_5248,Non-sarcastic
Id_5249,Non-sarcastic
Id_5250,Non-sarcastic
Id_5251,Non-sarcastic
Id_5252,Sarcastic
Id_5253,Non-sarcastic
Id_5254,Non-sarcastic
Id_5255,Non-sarcastic
Id_5256,Non-sarcastic
Id_5257,Non-sarcastic
Id_5258,Sarcastic
Id_5259,Non-sarcastic
Id_5260,Non-sarcastic
Id_5261,Non-sarcastic
Id_5262,Sarcastic
Id_5263,Non-sarcastic
Id_5264,Non-sarcastic
Id_5265,Non-sarcastic
Id_5266,Sarcastic
Id_5267,Non-sarcastic
Id_5268,Non-sarcastic
Id_5269,Non-sarcastic
Id_5270,Sarcastic
Id_5271,Non-sarcastic
Id_5272,Sarcastic
Id_5273,Non-sarcastic
Id_5274,Non-sarcastic
Id_5275,Non-sarcastic
Id_5276,Non-sarcastic
Id_5277,Sarcastic
Id_5278,Non-sarcastic
Id_5279,Sarcastic
Id_5280,Non-sarcastic
Id_5281,Sarcastic
Id_5282,Sarcastic
Id_5283,Non-sarcastic
Id_5284,Non-sarcastic
Id_5285,Non-sarcastic
Id_5286,Non-sarcastic
Id_5287,Non-sarcastic
Id_5288,Non-sarcastic
Id_5289,Sarcastic
Id_5290,Non-sarcastic
Id_5291,Non-sarcastic
Id_5292,Non-sarcastic
Id_5293,Non-sarcastic
Id_5294,Non-sarcastic
Id_5295,Sarcastic
Id_5296,Sarcastic
Id_5297,Non-sarcastic
Id_5298,Non-sarcastic
Id_5299,Non-sarcastic
Id_5300,Non-sarcastic
Id_5301,Non-sarcastic
Id_5302,Sarcastic
Id_5303,Sarcastic
Id_5304,Sarcastic
Id_5305,Sarcastic
Id_5306,Non-sarcastic
Id_5307,Non-sarcastic
Id_5308,Non-sarcastic
Id_5309,Non-sarcastic
Id_5310,Sarcastic
Id_5311,Non-sarcastic
Id_5312,Sarcastic
Id_5313,Sarcastic
Id_5314,Non-sarcastic
Id_5315,Non-sarcastic
Id_5316,Non-sarcastic
Id_5317,Non-sarcastic
Id_5318,Sarcastic
Id_5319,Non-sarcastic
Id_5320,Non-sarcastic
Id_5321,Non-sarcastic
Id_5322,Non-sarcastic
Id_5323,Sarcastic
Id_5324,Non-sarcastic
Id_5325,Non-sarcastic
Id_5326,Non-sarcastic
Id_5327,Non-sarcastic
Id_5328,Non-sarcastic
Id_5329,Non-sarcastic
Id_5330,Non-sarcastic
Id_5331,Non-sarcastic
Id_5332,Sarcastic
Id_5333,Non-sarcastic
Id_5334,Non-sarcastic
Id_5335,Non-sarcastic
Id_5336,Non-sarcastic
Id_5337,Non-sarcastic
Id_5338,Non-sarcastic
Id_5339,Non-sarcastic
Id_5340,Sarcastic
Id_5341,Non-sarcastic
Id_5342,Non-sarcastic
Id_5343,Sarcastic
Id_5344,Sarcastic
Id_5345,Non-sarcastic
Id_5346,Sarcastic
Id_5347,Non-sarcastic
Id_5348,Non-sarcastic
Id_5349,Sarcastic
Id_5350,Non-sarcastic
Id_5351,Non-sarcastic
Id_5352,Non-sarcastic
Id_5353,Sarcastic
Id_5354,Non-sarcastic
Id_5355,Non-sarcastic
Id_5356,Non-sarcastic
Id_5357,Non-sarcastic
Id_5358,Non-sarcastic
Id_5359,Non-sarcastic
Id_5360,Non-sarcastic
Id_5361,Non-sarcastic
Id_5362,Non-sarcastic
Id_5363,Sarcastic
Id_5364,Sarcastic
Id_5365,Sarcastic
Id_5366,Non-sarcastic
Id_5367,Sarcastic
Id_5368,Non-sarcastic
Id_5369,Non-sarcastic
Id_5370,Non-sarcastic
Id_5371,Non-sarcastic
Id_5372,Non-sarcastic
Id_5373,Non-sarcastic
Id_5374,Non-sarcastic
Id_5375,Non-sarcastic
Id_5376,Sarcastic
Id_5377,Non-sarcastic
Id_5378,Non-sarcastic
Id_5379,Non-sarcastic
Id_5380,Non-sarcastic
Id_5381,Non-sarcastic
Id_5382,Sarcastic
Id_5383,Sarcastic
Id_5384,Non-sarcastic
Id_5385,Non-sarcastic
Id_5386,Non-sarcastic
Id_5387,Non-sarcastic
Id_5388,Non-sarcastic
Id_5389,Sarcastic
Id_5390,Sarcastic
Id_5391,Non-sarcastic
Id_5392,Sarcastic
Id_5393,Non-sarcastic
Id_5394,Non-sarcastic
Id_5395,Non-sarcastic
Id_5396,Non-sarcastic
Id_5397,Non-sarcastic
Id_5398,Non-sarcastic
Id_5399,Non-sarcastic
Id_5400,Non-sarcastic
Id_5401,Non-sarcastic
Id_5402,Non-sarcastic
Id_5403,Non-sarcastic
Id_5404,Sarcastic
Id_5405,Non-sarcastic
Id_5406,Sarcastic
Id_5407,Non-sarcastic
Id_5408,Non-sarcastic
Id_5409,Non-sarcastic
Id_5410,Non-sarcastic
Id_5411,Non-sarcastic
Id_5412,Non-sarcastic
Id_5413,Non-sarcastic
Id_5414,Non-sarcastic
Id_5415,Non-sarcastic
Id_5416,Sarcastic
Id_5417,Non-sarcastic
Id_5418,Sarcastic
Id_5419,Sarcastic
Id_5420,Non-sarcastic
Id_5421,Sarcastic
Id_5422,Non-sarcastic
Id_5423,Sarcastic
Id_5424,Non-sarcastic
Id_5425,Non-sarcastic
Id_5426,Non-sarcastic
Id_5427,Sarcastic
Id_5428,Non-sarcastic
Id_5429,Non-sarcastic
Id_5430,Non-sarcastic
Id_5431,Sarcastic
Id_5432,Non-sarcastic
Id_5433,Non-sarcastic
Id_5434,Non-sarcastic
Id_5435,Non-sarcastic
Id_5436,Non-sarcastic
Id_5437,Non-sarcastic
Id_5438,Non-sarcastic
Id_5439,Non-sarcastic
Id_5440,Non-sarcastic
Id_5441,Non-sarcastic
Id_5442,Sarcastic
Id_5443,Sarcastic
Id_5444,Non-sarcastic
Id_5445,Non-sarcastic
Id_5446,Non-sarcastic
Id_5447,Non-sarcastic
Id_5448,Sarcastic
Id_5449,Non-sarcastic
Id_5450,Sarcastic
Id_5451,Non-sarcastic
Id_5452,Non-sarcastic
Id_5453,Non-sarcastic
Id_5454,Non-sarcastic
Id_5455,Non-sarcastic
Id_5456,Sarcastic
Id_5457,Non-sarcastic
Id_5458,Non-sarcastic
Id_5459,Non-sarcastic
Id_5460,Non-sarcastic
Id_5461,Non-sarcastic
Id_5462,Sarcastic
Id_5463,Non-sarcastic
Id_5464,Sarcastic
Id_5465,Non-sarcastic
Id_5466,Sarcastic
Id_5467,Non-sarcastic
Id_5468,Non-sarcastic
Id_5469,Non-sarcastic
Id_5470,Non-sarcastic
Id_5471,Sarcastic
Id_5472,Sarcastic
Id_5473,Non-sarcastic
Id_5474,Sarcastic
Id_5475,Non-sarcastic
Id_5476,Non-sarcastic
Id_5477,Non-sarcastic
Id_5478,Non-sarcastic
Id_5479,Sarcastic
Id_5480,Non-sarcastic
Id_5481,Non-sarcastic
Id_5482,Non-sarcastic
Id_5483,Non-sarcastic
Id_5484,Non-sarcastic
Id_5485,Sarcastic
Id_5486,Sarcastic
Id_5487,Non-sarcastic
Id_5488,Non-sarcastic
Id_5489,Non-sarcastic
Id_5490,Non-sarcastic
Id_5491,Non-sarcastic
Id_5492,Sarcastic
Id_5493,Non-sarcastic
Id_5494,Non-sarcastic
Id_5495,Non-sarcastic
Id_5496,Sarcastic
Id_5497,Sarcastic
Id_5498,Non-sarcastic
Id_5499,Non-sarcastic
Id_5500,Sarcastic
Id_5501,Non-sarcastic
Id_5502,Sarcastic
Id_5503,Non-sarcastic
Id_5504,Sarcastic
Id_5505,Non-sarcastic
Id_5506,Sarcastic
Id_5507,Non-sarcastic
Id_5508,Non-sarcastic
Id_5509,Non-sarcastic
Id_5510,Non-sarcastic
Id_5511,Sarcastic
Id_5512,Non-sarcastic
Id_5513,Non-sarcastic
Id_5514,Sarcastic
Id_5515,Non-sarcastic
Id_5516,Non-sarcastic
Id_5517,Non-sarcastic
Id_5518,Non-sarcastic
Id_5519,Sarcastic
Id_5520,Sarcastic
Id_5521,Non-sarcastic
Id_5522,Non-sarcastic
Id_5523,Non-sarcastic
Id_5524,Non-sarcastic
Id_5525,Non-sarcastic
Id_5526,Sarcastic
Id_5527,Non-sarcastic
Id_5528,Sarcastic
Id_5529,Non-sarcastic
Id_5530,Non-sarcastic
Id_5531,Non-sarcastic
Id_5532,Non-sarcastic
Id_5533,Sarcastic
Id_5534,Non-sarcastic
Id_5535,Non-sarcastic
Id_5536,Non-sarcastic
Id_5537,Non-sarcastic
Id_5538,Non-sarcastic
Id_5539,Non-sarcastic
Id_5540,Non-sarcastic
Id_5541,Non-sarcastic
Id_5542,Non-sarcastic
Id_5543,Non-sarcastic
Id_5544,Non-sarcastic
Id_5545,Sarcastic
Id_5546,Non-sarcastic
Id_5547,Non-sarcastic
Id_5548,Sarcastic
Id_5549,Non-sarcastic
Id_5550,Non-sarcastic
Id_5551,Sarcastic
Id_5552,Non-sarcastic
Id_5553,Non-sarcastic
Id_5554,Non-sarcastic
Id_5555,Non-sarcastic
Id_5556,Non-sarcastic
Id_5557,Sarcastic
Id_5558,Non-sarcastic
Id_5559,Non-sarcastic
Id_5560,Sarcastic
Id_5561,Non-sarcastic
Id_5562,Non-sarcastic
Id_5563,Sarcastic
Id_5564,Non-sarcastic
Id_5565,Sarcastic
Id_5566,Non-sarcastic
Id_5567,Sarcastic
Id_5568,Sarcastic
Id_5569,Sarcastic
Id_5570,Non-sarcastic
Id_5571,Non-sarcastic
Id_5572,Non-sarcastic
Id_5573,Non-sarcastic
Id_5574,Sarcastic
Id_5575,Non-sarcastic
Id_5576,Non-sarcastic
Id_5577,Sarcastic
Id_5578,Non-sarcastic
Id_5579,Non-sarcastic
Id_5580,Non-sarcastic
Id_5581,Sarcastic
Id_5582,Non-sarcastic
Id_5583,Sarcastic
Id_5584,Non-sarcastic
Id_5585,Non-sarcastic
Id_5586,Non-sarcastic
Id_5587,Non-sarcastic
Id_5588,Non-sarcastic
Id_5589,Non-sarcastic
Id_5590,Sarcastic
Id_5591,Non-sarcastic
Id_5592,Non-sarcastic
Id_5593,Non-sarcastic
Id_5594,Non-sarcastic
Id_5595,Non-sarcastic
Id_5596,Sarcastic
Id_5597,Non-sarcastic
Id_5598,Non-sarcastic
Id_5599,Non-sarcastic
Id_5600,Non-sarcastic
Id_5601,Non-sarcastic
Id_5602,Sarcastic
Id_5603,Non-sarcastic
Id_5604,Non-sarcastic
Id_5605,Non-sarcastic
Id_5606,Non-sarcastic
Id_5607,Non-sarcastic
Id_5608,Non-sarcastic
Id_5609,Non-sarcastic
Id_5610,Non-sarcastic
Id_5611,Non-sarcastic
Id_5612,Non-sarcastic
Id_5613,Non-sarcastic
Id_5614,Non-sarcastic
Id_5615,Non-sarcastic
Id_5616,Non-sarcastic
Id_5617,Sarcastic
Id_5618,Non-sarcastic
Id_5619,Non-sarcastic
Id_5620,Sarcastic
Id_5621,Sarcastic
Id_5622,Non-sarcastic
Id_5623,Sarcastic
Id_5624,Sarcastic
Id_5625,Non-sarcastic
Id_5626,Non-sarcastic
Id_5627,Non-sarcastic
Id_5628,Sarcastic
Id_5629,Sarcastic
Id_5630,Non-sarcastic
Id_5631,Sarcastic
Id_5632,Non-sarcastic
Id_5633,Non-sarcastic
Id_5634,Sarcastic
Id_5635,Sarcastic
Id_5636,Non-sarcastic
Id_5637,Sarcastic
Id_5638,Non-sarcastic
Id_5639,Sarcastic
Id_5640,Sarcastic
Id_5641,Non-sarcastic
Id_5642,Sarcastic
Id_5643,Non-sarcastic
Id_5644,Non-sarcastic
Id_5645,Non-sarcastic
Id_5646,Sarcastic
Id_5647,Non-sarcastic
Id_5648,Non-sarcastic
Id_5649,Non-sarcastic
Id_5650,Non-sarcastic
Id_5651,Non-sarcastic
Id_5652,Non-sarcastic
Id_5653,Non-sarcastic
Id_5654,Sarcastic
Id_5655,Non-sarcastic
Id_5656,Sarcastic
Id_5657,Sarcastic
Id_5658,Non-sarcastic
Id_5659,Sarcastic
Id_5660,Sarcastic
Id_5661,Non-sarcastic
Id_5662,Sarcastic
Id_5663,Sarcastic
Id_5664,Non-sarcastic
Id_5665,Non-sarcastic
Id_5666,Sarcastic
Id_5667,Non-sarcastic
Id_5668,Non-sarcastic
Id_5669,Non-sarcastic
Id_5670,Non-sarcastic
Id_5671,Sarcastic
Id_5672,Sarcastic
Id_5673,Non-sarcastic
Id_5674,Non-sarcastic
Id_5675,Non-sarcastic
Id_5676,Non-sarcastic
Id_5677,Sarcastic
Id_5678,Non-sarcastic
Id_5679,Sarcastic
Id_5680,Non-sarcastic
Id_5681,Non-sarcastic
Id_5682,Non-sarcastic
Id_5683,Non-sarcastic
Id_5684,Non-sarcastic
Id_5685,Sarcastic
Id_5686,Non-sarcastic
Id_5687,Non-sarcastic
Id_5688,Non-sarcastic
Id_5689,Sarcastic
Id_5690,Non-sarcastic
Id_5691,Non-sarcastic
Id_5692,Non-sarcastic
Id_5693,Non-sarcastic
Id_5694,Sarcastic
Id_5695,Non-sarcastic
Id_5696,Non-sarcastic
Id_5697,Non-sarcastic
Id_5698,Non-sarcastic
Id_5699,Non-sarcastic
Id_5700,Non-sarcastic
Id_5701,Non-sarcastic
Id_5702,Sarcastic
Id_5703,Sarcastic
Id_5704,Non-sarcastic
Id_5705,Non-sarcastic
Id_5706,Sarcastic
Id_5707,Non-sarcastic
Id_5708,Non-sarcastic
Id_5709,Non-sarcastic
Id_5710,Non-sarcastic
Id_5711,Non-sarcastic
Id_5712,Non-sarcastic
Id_5713,Non-sarcastic
Id_5714,Non-sarcastic
Id_5715,Sarcastic
Id_5716,Non-sarcastic
Id_5717,Non-sarcastic
Id_5718,Sarcastic
Id_5719,Non-sarcastic
Id_5720,Sarcastic
Id_5721,Sarcastic
Id_5722,Non-sarcastic
Id_5723,Sarcastic
Id_5724,Non-sarcastic
Id_5725,Non-sarcastic
Id_5726,Non-sarcastic
Id_5727,Non-sarcastic
Id_5728,Non-sarcastic
Id_5729,Sarcastic
Id_5730,Non-sarcastic
Id_5731,Non-sarcastic
Id_5732,Non-sarcastic
Id_5733,Non-sarcastic
Id_5734,Non-sarcastic
Id_5735,Non-sarcastic
Id_5736,Non-sarcastic
Id_5737,Non-sarcastic
Id_5738,Sarcastic
Id_5739,Non-sarcastic
Id_5740,Sarcastic
Id_5741,Non-sarcastic
Id_5742,Non-sarcastic
Id_5743,Sarcastic
Id_5744,Non-sarcastic
Id_5745,Sarcastic
Id_5746,Sarcastic
Id_5747,Non-sarcastic
Id_5748,Non-sarcastic
Id_5749,Non-sarcastic
Id_5750,Non-sarcastic
Id_5751,Non-sarcastic
Id_5752,Sarcastic
Id_5753,Sarcastic
Id_5754,Non-sarcastic
Id_5755,Sarcastic
Id_5756,Non-sarcastic
Id_5757,Non-sarcastic
Id_5758,Non-sarcastic
Id_5759,Sarcastic
Id_5760,Non-sarcastic
Id_5761,Non-sarcastic
Id_5762,Sarcastic
Id_5763,Non-sarcastic
Id_5764,Sarcastic
Id_5765,Non-sarcastic
Id_5766,Sarcastic
Id_5767,Non-sarcastic
Id_5768,Non-sarcastic
Id_5769,Non-sarcastic
Id_5770,Sarcastic
Id_5771,Non-sarcastic
Id_5772,Non-sarcastic
Id_5773,Non-sarcastic
Id_5774,Non-sarcastic
Id_5775,Non-sarcastic
Id_5776,Non-sarcastic
Id_5777,Non-sarcastic
Id_5778,Non-sarcastic
Id_5779,Non-sarcastic
Id_5780,Sarcastic
Id_5781,Non-sarcastic
Id_5782,Non-sarcastic
Id_5783,Non-sarcastic
Id_5784,Non-sarcastic
Id_5785,Non-sarcastic
Id_5786,Non-sarcastic
Id_5787,Non-sarcastic
Id_5788,Non-sarcastic
Id_5789,Sarcastic
Id_5790,Non-sarcastic
Id_5791,Non-sarcastic
Id_5792,Non-sarcastic
Id_5793,Non-sarcastic
Id_5794,Non-sarcastic
Id_5795,Non-sarcastic
Id_5796,Sarcastic
Id_5797,Sarcastic
Id_5798,Non-sarcastic
Id_5799,Sarcastic
Id_5800,Sarcastic
Id_5801,Non-sarcastic
Id_5802,Sarcastic
Id_5803,Non-sarcastic
Id_5804,Non-sarcastic
Id_5805,Non-sarcastic
Id_5806,Non-sarcastic
Id_5807,Sarcastic
Id_5808,Non-sarcastic
Id_5809,Non-sarcastic
Id_5810,Sarcastic
Id_5811,Non-sarcastic
Id_5812,Sarcastic
Id_5813,Sarcastic
Id_5814,Non-sarcastic
Id_5815,Non-sarcastic
Id_5816,Non-sarcastic
Id_5817,Non-sarcastic
Id_5818,Sarcastic
Id_5819,Sarcastic
Id_5820,Non-sarcastic
Id_5821,Sarcastic
Id_5822,Non-sarcastic
Id_5823,Non-sarcastic
Id_5824,Sarcastic
Id_5825,Non-sarcastic
Id_5826,Non-sarcastic
Id_5827,Non-sarcastic
Id_5828,Non-sarcastic
Id_5829,Sarcastic
Id_5830,Non-sarcastic
Id_5831,Non-sarcastic
Id_5832,Non-sarcastic
Id_5833,Non-sarcastic
Id_5834,Sarcastic
Id_5835,Non-sarcastic
Id_5836,Non-sarcastic
Id_5837,Non-sarcastic
Id_5838,Non-sarcastic
Id_5839,Sarcastic
Id_5840,Non-sarcastic
Id_5841,Sarcastic
Id_5842,Sarcastic
Id_5843,Non-sarcastic
Id_5844,Sarcastic
Id_5845,Non-sarcastic
Id_5846,Non-sarcastic
Id_5847,Non-sarcastic
Id_5848,Non-sarcastic
Id_5849,Non-sarcastic
Id_5850,Sarcastic
Id_5851,Non-sarcastic
Id_5852,Sarcastic
Id_5853,Non-sarcastic
Id_5854,Non-sarcastic
Id_5855,Non-sarcastic
Id_5856,Sarcastic
Id_5857,Non-sarcastic
Id_5858,Non-sarcastic
Id_5859,Non-sarcastic
Id_5860,Non-sarcastic
Id_5861,Non-sarcastic
Id_5862,Non-sarcastic
Id_5863,Sarcastic
Id_5864,Sarcastic
Id_5865,Non-sarcastic
Id_5866,Non-sarcastic
Id_5867,Sarcastic
Id_5868,Non-sarcastic
Id_5869,Non-sarcastic
Id_5870,Non-sarcastic
Id_5871,Sarcastic
Id_5872,Non-sarcastic
Id_5873,Sarcastic
Id_5874,Non-sarcastic
Id_5875,Sarcastic
Id_5876,Non-sarcastic
Id_5877,Non-sarcastic
Id_5878,Non-sarcastic
Id_5879,Sarcastic
Id_5880,Sarcastic
Id_5881,Non-sarcastic
Id_5882,Non-sarcastic
